2011;LCM;F;1;60 - 64;200;FREE;SANDERINAKRUGER;RSA;08.02.2010;02:29.5;149.54
2011;LCM;F;1;60 - 64;400;FREE;B.BARNETT - SALLEE;USA;08.10.2006;05:21.8;321.79
2011;LCM;F;1;60 - 64;800;FREE;BARBARADUNBAR;USA;06.07.2009;11:16.8;676.8
2011;LCM;F;1;60 - 64;1500;FREE;BARBARADUNBAR;USA;06.07.2009;21:16.0;1276
2011;LCM;F;1;60 - 64;50;BACK;B.BARNETT - SALLEE;USA;08.10.2006;35.79;35.79
2011;LCM;F;1;60 - 64;100;BACK;B.BARNETT - SALLEE;USA;08.09.2006;01:18.9;78.91
2011;LCM;F;1;60 - 64;200;BACK;B.BARNETT - SALLEE;USA;08.05.2006;02:50.2;170.16
2011;LCM;F;1;60 - 64;50;BREAST;MONIKASENFTLEBEN;GER;3/27/2002;38.48;38.48
2011;LCM;F;1;60 - 64;100;BREAST;BONNIEPRONK;CAN;3/28/2002;01:27.6;87.64
2011;LCM;F;1;60 - 64;200;BREAST;BONNIEPRONK;CAN;3/26/2002;03:14.5;194.49
2011;LCM;F;1;60 - 64;50;FLY;JUDYWILSON;GBR;06.04.2004;33.47;33.47
2011;LCM;F;1;60 - 64;100;FLY;JUDYWILSON;GBR;06.06.2004;01:17.3;77.34
2011;LCM;F;1;60 - 64;200;FLY;BARBARADUNBAR;USA;06.07.2009;03:05.1;185.07
2011;LCM;F;1;60 - 64;200;MEDLEY;CHARLOTTEDAVIS;USA;08.03.2010;02:52.7;172.67
2011;LCM;F;1;60 - 64;400;MEDLEY;CHARLOTTEDAVIS;USA;08.02.2010;06:09.0;368.99
2011;LCM;F;1;65 - 69;50;FREE;CAROLYNBOAK;USA;08.11.2010;31.84;31.84
2011;LCM;F;1;65 - 69;100;FREE;CHRISTELSCHULZ;GER;8/19/2005;01:12.0;72
2011;LCM;F;1;65 - 69;200;FREE;CAROLYNBOAK;USA;08.10.2010;02:39.1;159.05
2011;LCM;F;1;65 - 69;400;FREE;JENTHOMASSON;AUS;4/24/2008;05:43.1;343.1
2011;LCM;F;1;65 - 69;800;FREE;JENTHOMASSON;AUS;4/18/2008;11:53.2;713.2
2011;LCM;F;1;65 - 69;1500;FREE;JENTHOMASSON;AUS;7/26/2008;22:40.6;1360.6
2011;LCM;F;1;65 - 69;50;BACK;MARGITOHLSSON;SWE;08/06/2010;37.32;37.32
2011;LCM;F;1;65 - 69;100;BACK;MARGITOHLSSON;SWE;08/05/2010;01:21.8;81.81
2011;LCM;F;1;65 - 69;200;BACK;MARGITOHLSSON;SWE;08/01/2010;03:03.5;183.48
2011;LCM;F;1;65 - 69;50;BREAST;MONIKASENFTLEBEN;GER;6/14/2009;41.52;41.52
2011;LCM;F;1;65 - 69;100;BREAST;NOBUKOYASUDA;JPN;6/20/2010;01:33.2;93.23
2011;LCM;F;1;65 - 69;200;BREAST;NOBUKOYASUDA;JPN;08.05.2010;03:24.8;204.79
2011;LCM;F;1;65 - 69;50;FLY;CHRISTELSCHULZ;GER;08.06.2006;35.77;35.77
2011;LCM;F;1;65 - 69;100;FLY;CAROLYNBOAK;USA;08.11.2010;01:26.2;86.17
2011;LCM;F;1;65 - 69;200;FLY;CAROLYNBOAK;USA;08.12.2010;03:21.4;201.42
2011;LCM;F;1;65 - 69;200;MEDLEY;CAROLYNBOAK;USA;08.11.2010;03:06.1;186.1
2011;LCM;F;1;65 - 69;400;MEDLEY;CAROLYNBOAK;USA;7/23/2010;06:37.5;397.45
2011;LCM;F;1;70 - 74;50;FREE;CHRISTELSCHULZ;GER;1/16/2010;33.57;33.57
2011;LCM;F;1;70 - 74;100;FREE;YOSHIKOOSAKI;JPN;09.05.2009;01:14.3;74.28
2011;LCM;F;1;70 - 74;200;FREE;CHRISTELSCHULZ;GER;08.02.2010;02:48.0;168.03
2011;LCM;F;1;70 - 74;400;FREE;YOSHIKOOSAKI;JPN;7/18/2008;05:55.0;354.97
2011;LCM;F;1;70 - 74;800;FREE;YOSHIKOOSAKI;JPN;11.01.2009;12:13.1;733.1
2011;LCM;F;1;70 - 74;1500;FREE;JANEASHER;GBR;06.01.2001;24:06.5;1446.5
2011;LCM;F;1;70 - 74;50;BACK;PAMELAHUTCHINGS;AUS;4/22/2008;41.1;41.1
2011;LCM;F;1;70 - 74;100;BACK;CHRISTELSCHULZ;GER;06.12.2010;01:32.0;92.02
2011;LCM;F;1;70 - 74;200;BACK;CHRISTELSCHULZ;GER;3/13/2010;03:21.2;201.23
2011;LCM;F;1;70 - 74;50;BREAST;SHOKOYONEZAWA;JPN;12.04.2005;43.45;43.45
2011;LCM;F;1;70 - 74;100;BREAST;SHOKOYONEZAWA;JPN;6/24/2007;01:37.7;97.72
2011;LCM;F;1;70 - 74;200;BREAST;SHOKOYONEZAWA;JPN;03.06.2005;03:34.3;214.32
2011;LCM;F;1;70 - 74;50;FLY;CHRISTELSCHULZ;GER;05.08.2010;37.93;37.93
2011;LCM;F;1;70 - 74;100;FLY;YOSHIKOOSAKI;JPN;7/19/2008;01:34.5;94.51
2011;LCM;F;1;70 - 74;200;FLY;JUNEKRAUSER;USA;6/27/1996;03:39.9;219.91
2011;LCM;F;1;70 - 74;200;MEDLEY;YOSHIKOOSAKI;JPN;6/21/2008;03:13.2;193.19
2011;LCM;F;1;70 - 74;400;MEDLEY;YOSHIKOOSAKI;JPN;11.09.2008;06:54.9;414.93
2011;LCM;F;1;75 - 79;50;FREE;JANEASHER;GBR;03.03.2006;34.85;34.85
2011;LCM;F;1;75 - 79;100;FREE;JANEASHER;GBR;08.05.2006;01:20.2;80.15
2011;LCM;F;1;75 - 79;200;FREE;JANEASHER;GBR;4/20/2008;02:56.6;176.57
2011;LCM;F;1;75 - 79;400;FREE;JANEASHER;GBR;08.10.2006;06:13.2;373.2
2011;LCM;F;1;75 - 79;800;FREE;JANEASHER;GBR;10/22/2006;12:58.9;778.9
2011;LCM;F;1;75 - 79;1500;FREE;JANEASHER;GBR;03.03.2006;24:41.8;1481.8
2011;LCM;F;1;75 - 79;50;BACK;SHOKOYONEZAWA;JPN;1/17/2010;42.06;42.06
2011;LCM;F;1;75 - 79;100;BACK;JANEASHER;GBR;10/21/2006;01:38.6;98.62
2011;LCM;F;1;75 - 79;200;BACK;JANEASHER;GBR;6/16/2006;03:34.3;214.35
2011;LCM;F;1;75 - 79;50;BREAST;SHOKOYONEZAWA;JPN;03.06.2010;43.95;43.95
2011;LCM;F;1;75 - 79;100;BREAST;SHOKOYONEZAWA;JPN;03.06.2010;01:38.8;98.81
2011;LCM;F;1;75 - 79;200;BREAST;SHOKOYONEZAWA;JPN;03.07.2010;03:41.5;221.53
2011;LCM;F;1;75 - 79;50;FLY;JANEASHER;GBR;08.06.2006;41.99;41.99
2011;LCM;F;1;75 - 79;100;FLY;JUDIEOLIVER;CAN;4/22/2007;01:47.4;107.4
2011;LCM;F;1;75 - 79;200;FLY;SYLVIANEUHAUSER;AUT;06.09.2004;04:03.6;243.55
2011;LCM;F;1;75 - 79;200;MEDLEY;JANEASHER;GBR;1/29/2006;03:38.5;218.46
2011;LCM;F;1;75 - 79;400;MEDLEY;JANEASHER;GBR;03.03.2006;07:40.0;459.96
2011;LCM;F;1;80 - 84;50;FREE;GAILROPER;USA;03.07.2009;38.64;38.64
2011;LCM;F;1;80 - 84;100;FREE;JANEASHER;GBR;1/29/2011;01:24.7;84.66
2011;LCM;F;1;80 - 84;200;FREE;JANEASHER;GBR;03.05.2011;03:07.4;187.4
2011;LCM;F;1;80 - 84;400;FREE;JANEASHER;GBR;1/29/2011;06:57.3;417.31
2011;LCM;F;1;80 - 84;800;FREE;JANEASHER;GBR;1/29/2011;13:51.2;9999;
2011;LCM;F;1;80 - 84;1500;FREE;MARGERYMEYER;USA;8/18/2002;29:35.0;9999;
2011;LCM;F;1;80 - 84;50;BACK;BUNNYCEDERLUND;USA;3/29/2002;46.39;46.39
2011;LCM;F;1;80 - 84;100;BACK;BETTYLORENZI;USA;08.07.2009;01:47.3;107.29
2011;LCM;F;1;80 - 84;200;BACK;JANEASHER;GBR;03.06.2011;03:50.6;230.64
2011;LCM;F;1;80 - 84;50;BREAST;EDITHBOHM;GER;06.07.2008;53.36;53.36
2011;LCM;F;1;80 - 84;100;BREAST;SYLVIANEUHAUSER;AUT;9/17/2009;01:59.3;119.3
2011;LCM;F;1;80 - 84;200;BREAST;SYLVIANEUHAUSER;AUT;9/19/2009;04:17.8;257.76
2011;LCM;F;1;80 - 84;50;FLY;GAILROPER;USA;03.07.2009;47.37;47.37
2011;LCM;F;1;80 - 84;100;FLY;SYLVIANEUHAUSER;AUT;9/16/2009;02:01.5;121.54
2011;LCM;F;1;80 - 84;200;FLY;SYLVIANEUHAUSER;AUT;9/17/2009;04:22.7;262.66
2011;LCM;F;1;80 - 84;200;MEDLEY;SYLVIANEUHAUSER;AUT;9/15/2009;04:18.3;258.33
2011;LCM;F;1;80 - 84;400;MEDLEY;JANEASHER;GBR;1/30/2011;08:21.9;501.88
2011;LCM;F;1;85 - 89;50;FREE;OLGAJOHNSON;NZL;3/25/2006;44.7;44.7
2011;LCM;F;1;85 - 89;100;FREE;OLGAKOKORINA;RUS;9/18/2009;01:46.1;106.13
2011;LCM;F;1;85 - 89;200;FREE;MARGERYMEYER;USA;8/13/2007;03:56.1;236.11
2011;LCM;F;1;85 - 89;400;FREE;MARGERYMEYER;USA;8/13/2007;08:14.1;494.05
2011;LCM;F;1;85 - 89;800;FREE;MARGERYMEYER;USA;07.08.2007;17:09.7;9999;
2011;LCM;F;1;85 - 89;1500;FREE;MARGERYMEYER;USA;07.10.2009;32:11.5;9999;
2011;LCM;F;1;85 - 89;50;BACK;BUNNYCEDERLUND;USA;08.10.2006;53.44;53.44
2011;LCM;F;1;85 - 89;100;BACK;BUNNYCEDERLUND;USA;08.09.2006;02:06.4;126.41
2011;LCM;F;1;85 - 89;200;BACK;EDITHTHEIN;ISR;8/29/2003;04:29.2;269.16
2011;LCM;F;1;85 - 89;50;BREAST;OLGAKOKORINA;RUS;9/16/2009;57.24;57.24
2011;LCM;F;1;85 - 89;100;BREAST;OLGAKOKORINA;RUS;5/31/2009;02:09.8;129.75
2011;LCM;F;1;85 - 89;200;BREAST;OLGAKOKORINA;RUS;5/30/2009;04:43.9;283.93
2011;LCM;F;1;85 - 89;50;FLY;LOISKIVINOCHMAN;USA;06.07.2009;01:01.9;61.94
2011;LCM;F;1;85 - 89;100;FLY;LOISKIVINOCHMAN;USA;08.07.2009;02:23.9;143.89
2011;LCM;F;1;85 - 89;200;FLY;LOISKIVINOCHMAN;USA;7/25/2009;05:07.6;307.64
2011;LCM;F;1;85 - 89;200;MEDLEY;LOISKIVINOCHMAN;USA;08.09.2009;05:11.9;311.92
2011;LCM;F;1;85 - 89;400;MEDLEY;LOISKIVINOCHMAN;USA;08.06.2009;10:48.8;648.8
2011;LCM;F;1;90 - 94;50;FREE;HISAKOKOGA;JPN;10.07.2007;54.97;54.97
2011;LCM;F;1;90 - 94;100;FREE;HISAKOKOGA;JPN;10.07.2007;02:00.1;120.12
2011;LCM;F;1;90 - 94;200;FREE;RITASIMONTON;USA;7/20/2008;04:19.8;259.8
2011;LCM;F;1;90 - 94;400;FREE;RITASIMONTON;USA;08.03.2008;09:04.9;544.93
2011;LCM;F;1;90 - 94;800;FREE;RITASIMONTON;USA;8/14/2008;18:53.6;9999;
2011;LCM;F;1;90 - 94;1500;FREE;RITASIMONTON;USA;06.01.2008;36:02.2;9999;
2011;LCM;F;1;90 - 94;50;BACK;AILEENSOULE;USA;8/25/1996;01:03.5;63.49
2011;LCM;F;1;90 - 94;100;BACK;AILEENSOULE;USA;8/25/1996;02:23.2;143.23
2011;LCM;F;1;90 - 94;200;BACK;WILLYVANRYSEL;GBR;03.03.2006;05:17.4;317.36
2011;LCM;F;1;90 - 94;50;BREAST;MARIALENK;BRA;12/18/2005;01:25.9;85.91
2011;LCM;F;1;90 - 94;100;BREAST;MARIALENK;USA;8/15/2005;03:12.9;192.88
2011;LCM;F;1;90 - 94;200;BREAST;BARBARABOHM;GER;08.05.2010;06:54.0;413.97
2011;LCM;F;1;90 - 94;50;FLY;RITASIMONTON;USA;06.01.2008;01:33.1;93.12
2011;LCM;F;1;90 - 94;100;FLY;;;;;9999;
2011;LCM;F;1;90 - 94;200;FLY;;;;;9999;
2011;LCM;F;1;90 - 94;200;MEDLEY;RITASIMONTON;USA;8/16/2008;06:30.1;390.12
2011;LCM;F;1;90 - 94;400;MEDLEY;;;;;9999;
2011;LCM;F;1;95 - 99;50;FREE;SHIZUESHIMIZU;JPN;7/17/2006;01:14.4;74.38
2011;LCM;F;1;95 - 99;100;FREE;MIEKONAGAOKA;JPN;6/14/2009;02:56.8;176.83
2011;LCM;F;1;95 - 99;200;FREE;MIEKONAGAOKA;JPN;9/25/2009;06:30.3;390.34
2011;LCM;F;1;95 - 99;400;FREE;MIEKONAGAOKA;JPN;1/16/2011;13:52.1;832.1;
2011;LCM;F;1;95 - 99;800;FREE;MIEKONAGAOKA;JPN;6/13/2010;29:29.0;9999;
2011;LCM;F;1;95 - 99;1500;FREE;;;;;9999;
2011;LCM;F;1;95 - 99;50;BACK;MIEKONAGAOKA;JPN;12.06.2009;01:19.1;79.05
2011;LCM;F;1;95 - 99;100;BACK;MIEKONAGAOKA;JPN;03.07.2010;02:55.6;175.56
2011;LCM;F;1;95 - 99;200;BACK;MIEKONAGAOKA;JPN;03.06.2010;06:30.0;389.99
2011;LCM;F;1;95 - 99;50;BREAST;MIEKONAGAOKA;JPN;09.11.2010;02:24.8;144.83
2011;LCM;F;1;95 - 99;100;BREAST;;;;;9999;
2011;LCM;F;1;95 - 99;200;BREAST;;;;;9999;
2011;LCM;F;1;95 - 99;50;FLY;;;;;9999;
2011;LCM;F;1;95 - 99;100;FLY;;;;;9999;
2011;LCM;F;1;95 - 99;200;FLY;;;;;9999;
2011;LCM;F;1;95 - 99;200;MEDLEY;;;;;9999;
2011;LCM;F;1;95 - 99;400;MEDLEY;;;;;9999;
2011;LCM;F;1;100 - 104;50;FREE;MARYMAINA;AUS;10.03.1994;05:10.8;310.84
